feature,exact_train,exact_num_train,pearson_train,spearman_train,mutual_info_train,exact_test,exact_num_test,pearson_test,spearman_test,exact_train_trans,pearson_train_trans,spearman_train_trans,mutual_info_train_trans
"cat__Sponsor_Speaker, Cornegy",,,,,,,,,,False,,,0.0
"cat__Sponsor_Speaker, Cornegy, BLAC",,,,,,,,,,False,,,0.0
"cat__Sponsor_Speaker, Cornegy, Cumbo",,,,,,,,,,False,,,0.01866872470606573
"cat__Sponsor_Speaker, Cornegy, Eugene, Women's Caucus",,,,,,,,,,False,,,0.0
"cat__Sponsor_Speaker, Cumbo",,,,,,,,,,False,,,0.0
"cat__Sponsor_Speaker, Cumbo, Cornegy",,,,,,,,,,False,,,0.0
"cat__Sponsor_Speaker, Deutsch",,,,,,,,,,False,,,0.010712890787656804
"cat__Sponsor_Speaker, Deutsch, Louis",,,,,,,,,,False,,,0.008993102814714327
"cat__Sponsor_Speaker, Diaz Sr.",,,,,,,,,,False,,,0.006261585117831814
"cat__Sponsor_Speaker, Dinowitz",,,,,,,,,,False,,,0.019739887529111044
"cat__Sponsor_Speaker, Dromm",,,,,,,,,,False,,,0.0004060271078518696
"cat__Sponsor_Speaker, Dromm, Cohen",,,,,,,,,,False,,,0.004835356867306295
"cat__Sponsor_Speaker, Dromm, Koslowitz",,,,,,,,,,False,,,0.0
"cat__Sponsor_Speaker, Espinal",,,,,,,,,,False,,,0.002301762510263039
"cat__Sponsor_Speaker, Eugene",,,,,,,,,,False,,,0.0
"cat__Sponsor_Speaker, Eugene, Ampry-Samuel, BLAC",,,,,,,,,,False,,,0.004483412285099853
"cat__Sponsor_Speaker, Eugene, Ampry-Samuel, Maisel, Cumbo, Van Bramer, Treyger",,,,,,,,,,False,,,0.0
"cat__Sponsor_Speaker, Gennaro",,,,,,,,,,False,,,0.007531199628305174
"cat__Sponsor_Speaker, Gibson",,,,,,,,,,False,,,0.0024784957016192877
"cat__Sponsor_Speaker, Gibson, Barron",,,,,,,,,,False,,,0.0
"cat__Sponsor_Speaker, Gibson, Bronx Delegation, BLAC",,,,,,,,,,False,,,0.0
"cat__Sponsor_Speaker, Gjonaj",,,,,,,,,,False,,,0.0
"cat__Sponsor_Speaker, Grodenchik",,,,,,,,,,False,,,0.0
"cat__Sponsor_Speaker, Grodenchik, Koslowitz, Queens Delegation",,,,,,,,,,False,,,0.0
"cat__Sponsor_Speaker, Gutierrez",,,,,,,,,,False,,,0.0
"cat__Sponsor_Speaker, Hanif",,,,,,,,,,False,,,0.0
"cat__Sponsor_Speaker, Holden",,,,,,,,,,False,,,0.0011067233810031496
"cat__Sponsor_Speaker, Hudson",,,,,,,,,,False,,,0.020308358924717496
"cat__Sponsor_Speaker, Hudson, Narcisse, Brooklyn Delegation, BLAC, Women's Caucus",,,,,,,,,,False,,,0.0
"cat__Sponsor_Speaker, Johnson",,,,,,,,,,False,,,0.0
"cat__Sponsor_Speaker, Jordan, Hudson, LGBT Caucus",,,,,,,,,,False,,,0.0021733194897182173
"cat__Sponsor_Speaker, Joseph, Louis",,,,,,,,,,False,,,0.0
"cat__Sponsor_Speaker, Joseph, Louis, Brooklyn Delegation",,,,,,,,,,False,,,0.0
"cat__Sponsor_Speaker, Kallos",,,,,,,,,,False,,,0.002803837424827371
"cat__Sponsor_Speaker, Kallos, Manhattan Delegation",,,,,,,,,,False,,,0.0
"cat__Sponsor_Speaker, King",,,,,,,,,,False,,,0.0
"cat__Sponsor_Speaker, Koo",,,,,,,,,,False,,,0.0023295971800001425
"cat__Sponsor_Speaker, Koo, Constantinides",,,,,,,,,,False,,,0.010070614595321992
"cat__Sponsor_Speaker, Koo, Dromm",,,,,,,,,,False,,,0.013219071233722346
"cat__Sponsor_Speaker, Koo, Grodenchik, Queens Delegation, Van Bramer",,,,,,,,,,False,,,0.0
"cat__Sponsor_Speaker, Koo, Van Bramer, Women's Caucus",,,,,,,,,,False,,,0.00755897718484988
"cat__Sponsor_Speaker, Koslowitz",,,,,,,,,,False,,,0.02742729107642461
"cat__Sponsor_Speaker, Koslowitz, LGBT Caucus, Queens Delegation",,,,,,,,,,False,,,0.0056451861517592405
"cat__Sponsor_Speaker, Koslowitz, Queens Delegation",,,,,,,,,,False,,,0.00109921967654536
"cat__Sponsor_Speaker, Lander",,,,,,,,,,False,,,0.0
"cat__Sponsor_Speaker, Lander, Brooklyn Delegation",,,,,,,,,,False,,,0.0
"cat__Sponsor_Speaker, Levin",,,,,,,,,,False,,,0.005896171072704348
"cat__Sponsor_Speaker, Levin, Cornegy, BLAC",,,,,,,,,,False,,,0.010701575999665813
"cat__Sponsor_Speaker, Levin, Cumbo, Lander, Maisel, Treyger, Deutsch, Brooklyn Delegation",,,,,,,,,,False,,,0.014977075586232402
"cat__Sponsor_Speaker, Levin, Lander",,,,,,,,,,False,,,0.002834303785415493
"cat__Sponsor_Speaker, Levin, Rivera",,,,,,,,,,False,,,0.0021885271035255727
"cat__Sponsor_Speaker, Levine",,,,,,,,,,False,,,0.0
"cat__Sponsor_Speaker, Levine, Perkins",,,,,,,,,,False,,,0.0
"cat__Sponsor_Speaker, Louis",,,,,,,,,,False,,,0.017286691420355993
"cat__Sponsor_Speaker, Maisel",,,,,,,,,,False,,,0.015194567833567874
"cat__Sponsor_Speaker, Manhattan Delegation, Ayala, Perkins",,,,,,,,,,False,,,0.0
"cat__Sponsor_Speaker, Manhattan Delegation, Rosenthal, Levine, Van Bramer, Powers",,,,,,,,,,False,,,0.01211825453910631
"cat__Sponsor_Speaker, Manhattan Delgation, Van Bramer",,,,,,,,,,False,,,0.0
"cat__Sponsor_Speaker, Matteo",,,,,,,,,,False,,,0.010118500228607274
"cat__Sponsor_Speaker, Menchaca",,,,,,,,,,False,,,0.0
"cat__Sponsor_Speaker, Menchaca, Brooklyn Delegation",,,,,,,,,,False,,,0.0
"cat__Sponsor_Speaker, Miller",,,,,,,,,,False,,,0.0
"cat__Sponsor_Speaker, Miller, Adams, Van Bramer",,,,,,,,,,False,,,0.0018990962859186666
"cat__Sponsor_Speaker, Miller, Adams, Women's Delegation",,,,,,,,,,False,,,0.0
"cat__Sponsor_Speaker, Perkins",,,,,,,,,,False,,,0.019660413054053194
"cat__Sponsor_Speaker, Powers",,,,,,,,,,False,,,0.0001859097750740446
"cat__Sponsor_Speaker, Powers, Kallos",,,,,,,,,,False,,,0.0
"cat__Sponsor_Speaker, Powers, Manhattan Delegation",,,,,,,,,,False,,,0.035457526607102
"cat__Sponsor_Speaker, Powers, Manhattan Delegation, Van Bramer",,,,,,,,,,False,,,0.0
"cat__Sponsor_Speaker, Powers, Rosenthal, Van Bramer",,,,,,,,,,False,,,0.0010865382648503896
"cat__Sponsor_Speaker, Powers, Rosenthal, Van Bramer, Manhattan Delegation",,,,,,,,,,False,,,0.0
"cat__Sponsor_Speaker, Powers, Van Bramer",,,,,,,,,,False,,,9.300822476898674e-05
"cat__Sponsor_Speaker, Progressive Caucus, Chin, Cornegy",,,,,,,,,,False,,,0.0
"cat__Sponsor_Speaker, Reynoso",,,,,,,,,,False,,,0.0
"cat__Sponsor_Speaker, Reynoso, Brooklyn Delegation",,,,,,,,,,False,,,0.0
"cat__Sponsor_Speaker, Richards",,,,,,,,,,False,,,0.008336470565163623
"cat__Sponsor_Speaker, Rivera",,,,,,,,,,False,,,0.007791637187761324
"cat__Sponsor_Speaker, Rivera, Dromm",,,,,,,,,,False,,,0.009669684083982055
"cat__Sponsor_Speaker, Rivera, Dromm, Van Bramer",,,,,,,,,,False,,,0.0
"cat__Sponsor_Speaker, Rodriguez",,,,,,,,,,False,,,0.0016516479293446906
"cat__Sponsor_Speaker, Rose",,,,,,,,,,False,,,0.004965253200134967
"cat__Sponsor_Speaker, Rose, SI Delegation, BLAC",,,,,,,,,,False,,,0.004350554932836204
"cat__Sponsor_Speaker, Rosenthal",,,,,,,,,,False,,,0.0
"cat__Sponsor_Speaker, Rosenthal, Levine",,,,,,,,,,False,,,0.002188470758911265
"cat__Sponsor_Speaker, Rosenthal, Levine, Manhattan Delegation, Van Bramer",,,,,,,,,,False,,,0.0
"cat__Sponsor_Speaker, Rosenthal, Manhattan Delegation, Van Bramer",,,,,,,,,,False,,,0.016823266586905028
"cat__Sponsor_Speaker, Rosenthal, Van Bramer",,,,,,,,,,False,,,0.017872486430891676
"cat__Sponsor_Speaker, Rosenthal, Women's  Caucus",,,,,,,,,,False,,,0.0
"cat__Sponsor_Speaker, SI Delegation",,,,,,,,,,False,,,0.0
"cat__Sponsor_Speaker, Salamanca",,,,,,,,,,False,,,0.0030872964783261736
"cat__Sponsor_Speaker, Salamanca, Barron",,,,,,,,,,False,,,0.029839452455265203
"cat__Sponsor_Speaker, Salamanca, Bronx Delegation",,,,,,,,,,False,,,0.006616574553860666
"cat__Sponsor_Speaker, Salamance, Bronx Delegation",,,,,,,,,,False,,,0.0
"cat__Sponsor_Speaker, Sanchez, Bronx Delegation",,,,,,,,,,False,,,0.0
"cat__Sponsor_Speaker, Schulman",,,,,,,,,,False,,,0.00293167676470496
"cat__Sponsor_Speaker, Schulman, Louis",,,,,,,,,,False,,,0.005617951220317607
"cat__Sponsor_Speaker, Torres",,,,,,,,,,False,,,0.0
"cat__Sponsor_Speaker, Torres, Van Bramer",,,,,,,,,,False,,,0.004374174081101856
"cat__Sponsor_Speaker, Treyger",,,,,,,,,,False,,,0.013356666691760388
"cat__Sponsor_Speaker, Treyger, Brooklyn Delegation",,,,,,,,,,False,,,0.0
"cat__Sponsor_Speaker, Treyger, Deutsch, Brooklyn Delegation",,,,,,,,,,False,,,0.0
"cat__Sponsor_Speaker, Ulrich",,,,,,,,,,False,,,0.0
"cat__Sponsor_Speaker, Ung",,,,,,,,,,False,,,0.0017137430364897455
"cat__Sponsor_Speaker, Vallone",,,,,,,,,,False,,,0.0
"cat__Sponsor_Speaker, Vallone, Constantinides, Koslowitz, Queens Delegation",,,,,,,,,,False,,,0.024878966683470338
"cat__Sponsor_Speaker, Van Bramer",,,,,,,,,,False,,,0.0016569827085035627
"cat__Sponsor_Speaker, Van Bramer, Manhattan Delegation",,,,,,,,,,False,,,0.0
"cat__Sponsor_Speaker, Van Bramer, Powers, Rosenthal",,,,,,,,,,False,,,0.007569147530903209
"cat__Sponsor_Speaker, Williams",,,,,,,,,,False,,,0.01854007095154042
"cat__Sponsor_Speaker, Williams, Brooks-Powers",,,,,,,,,,False,,,0.0
"cat__Sponsor_Speaker, Women's Caucus",,,,,,,,,,False,,,0.012830321185074212
"cat__Sponsor_Speaker, Yeger, Vernikov",,,,,,,,,,False,,,0.020864362471017195
"cat__Sponsor_Speaker,Abreu",,,,,,,,,,False,,,0.0
"cat__Sponsor_Speaker,Abreu, Manhattan Delegation",,,,,,,,,,False,,,0.027998109038374075
"cat__Sponsor_Speaker,Ariola",,,,,,,,,,False,,,0.0
"cat__Sponsor_Speaker,Aviles",,,,,,,,,,False,,,0.0
"cat__Sponsor_Speaker,Aviles,Hanif",,,,,,,,,,False,,,0.003387464332766932
"cat__Sponsor_Speaker,Ayala",,,,,,,,,,False,,,0.0
"cat__Sponsor_Speaker,Ayala,Bronx Delegation",,,,,,,,,,False,,,0.0
"cat__Sponsor_Speaker,Banks",,,,,,,,,,False,,,0.004339393666136004
"cat__Sponsor_Speaker,Bottcher",,,,,,,,,,False,,,0.0
"cat__Sponsor_Speaker,Bottcher,Powers,Manhattan Delegation",,,,,,,,,,False,,,0.0023453644582600575
"cat__Sponsor_Speaker,Brannan",,,,,,,,,,False,,,0.0025195034150611306
"cat__Sponsor_Speaker,Brewer",,,,,,,,,,False,,,0.018828581080570395
"cat__Sponsor_Speaker,Bronx Delegation",,,,,,,,,,False,,,0.0
"cat__Sponsor_Speaker,Brooklyn Delegation",,,,,,,,,,False,,,0.0
"cat__Sponsor_Speaker,Brooks-Powers",,,,,,,,,,False,,,0.0
"cat__Sponsor_Speaker,Caban",,,,,,,,,,False,,,0.0
"cat__Sponsor_Speaker,Carr ,Staten Island Delegation",,,,,,,,,,False,,,0.0
"cat__Sponsor_Speaker,Carr,Staten Island Delegation",,,,,,,,,,False,,,0.010996914030433125
"cat__Sponsor_Speaker,De La Rosa",,,,,,,,,,False,,,0.0
"cat__Sponsor_Speaker,De La Rosa,Manhattan Delegation",,,,,,,,,,False,,,0.0
"cat__Sponsor_Speaker,Dinowitz",,,,,,,,,,False,,,0.0
"cat__Sponsor_Speaker,Farias",,,,,,,,,,False,,,0.01726473685446006
"cat__Sponsor_Speaker,Farias,Manhattan Delegation",,,,,,,,,,False,,,0.019573568775329342
"cat__Sponsor_Speaker,Feliz",,,,,,,,,,False,,,0.017013889928516157
"cat__Sponsor_Speaker,Gennaro",,,,,,,,,,False,,,0.0035048959217380826
"cat__Sponsor_Speaker,Gutierrez",,,,,,,,,,False,,,0.0
"cat__Sponsor_Speaker,Gutierrez,Nurse",,,,,,,,,,False,,,0.012295406929486496
"cat__Sponsor_Speaker,Hanif",,,,,,,,,,False,,,0.0
"cat__Sponsor_Speaker,Hanks",,,,,,,,,,False,,,0.007670153157753212
"cat__Sponsor_Speaker,Hudson",,,,,,,,,,False,,,0.009465245647489517
"cat__Sponsor_Speaker,Joseph",,,,,,,,,,False,,,0.022722775049182076
"cat__Sponsor_Speaker,Krishnan",,,,,,,,,,False,,,0.00015389879057359224
"cat__Sponsor_Speaker,Lee",,,,,,,,,,False,,,0.00234208142897252
"cat__Sponsor_Speaker,Lee,Queens Delegation",,,,,,,,,,False,,,0.004746948855139266
"cat__Sponsor_Speaker,Marmorato",,,,,,,,,,False,,,0.0
"cat__Sponsor_Speaker,Marte",,,,,,,,,,False,,,0.014959573348962252
"cat__Sponsor_Speaker,Marte,Menin",,,,,,,,,,False,,,0.0
"cat__Sponsor_Speaker,Mealy",,,,,,,,,,False,,,0.008318111841270515
"cat__Sponsor_Speaker,Menin",,,,,,,,,,False,,,0.0
"cat__Sponsor_Speaker,Morano",,,,,,,,,,False,,,0.0012542648304219028
"cat__Sponsor_Speaker,Moya",,,,,,,,,,False,,,0.021112001408692294
"cat__Sponsor_Speaker,Narcisse",,,,,,,,,,False,,,0.021917084477812487
"cat__Sponsor_Speaker,Nurse",,,,,,,,,,False,,,0.0007349095156454766
"cat__Sponsor_Speaker,Osse",,,,,,,,,,False,,,0.0
"cat__Sponsor_Speaker,Powers",,,,,,,,,,False,,,0.0
"cat__Sponsor_Speaker,Powers,Menin",,,,,,,,,,False,,,0.0
"cat__Sponsor_Speaker,Queens Delegation",,,,,,,,,,False,,,0.0
"cat__Sponsor_Speaker,Restler,Gutierrez",,,,,,,,,,False,,,0.006878505490271358
"cat__Sponsor_Speaker,Riley",,,,,,,,,,False,,,0.0
"cat__Sponsor_Speaker,Rivera",,,,,,,,,,False,,,0.02483667053621197
"cat__Sponsor_Speaker,Salaam",,,,,,,,,,False,,,0.0304143110540247
"cat__Sponsor_Speaker,Salamanca",,,,,,,,,,False,,,0.0007068335028765915
"cat__Sponsor_Speaker,Sanchez",,,,,,,,,,False,,,0.0
"cat__Sponsor_Speaker,Schulman",,,,,,,,,,False,,,0.004573447556035504
"cat__Sponsor_Speaker,Staten Island Delegation",,,,,,,,,,False,,,0.011532422384861185
"cat__Sponsor_Speaker,Stevens",,,,,,,,,,False,,,0.02578971511515693
"cat__Sponsor_Speaker,Stevens,Bronx Delegation",,,,,,,,,,False,,,0.0034834040125799604
"cat__Sponsor_Speaker,Ung",,,,,,,,,,False,,,0.0
"cat__Sponsor_Speaker,Ung,Queens Delegation",,,,,,,,,,False,,,0.0
"cat__Sponsor_Speaker,Williams",,,,,,,,,,False,,,0.011755011450266473
"cat__Sponsor_Speaker,Won",,,,,,,,,,False,,,0.0
"cat__Sponsor_Speaker,Zhuang",,,,,,,,,,False,,,0.0
cat__Sponsor_Staten Island Delegation,,,,,,,,,,False,,,0.0
cat__Sponsor_Stevens,,,,,,,,,,False,,,0.0
cat__Sponsor_Technical Adjustments,,,,,,,,,,False,,,0.002954232589676309
cat__Sponsor_Torres,,,,,,,,,,False,,,0.0
"cat__Sponsor_Torres, Speaker",,,,,,,,,,False,,,0.0
cat__Sponsor_Treyger,,,,,,,,,,False,,,0.0
"cat__Sponsor_Treyger, Speaker",,,,,,,,,,False,,,0.0
"cat__Sponsor_Treyger, Technical Adjustment",,,,,,,,,,False,,,0.0037146846050806204
cat__Sponsor_Ulrich,,,,,,,,,,False,,,0.0
"cat__Sponsor_Ulrich, Speaker",,,,,,,,,,False,,,0.00842159109118601
cat__Sponsor_Ung,,,,,,,,,,False,,,0.003032860515589597
cat__Sponsor_Vacant 48,,,,,,,,,,False,,,0.0
cat__Sponsor_Vallone,,,,,,,,,,False,,,0.03205851087169531
"cat__Sponsor_Vallone, Constantinides, Queens Delegation, Speaker, Barron",,,,,,,,,,False,,,0.0
"cat__Sponsor_Vallone, Koo, Queens Delegation, Speaker",,,,,,,,,,False,,,0.0020131702377739202
"cat__Sponsor_Vallone, Koslowitz, Speaker",,,,,,,,,,False,,,0.002764260831415122
"cat__Sponsor_Vallone, Speaker",,,,,,,,,,False,,,0.013262626933171262
cat__Sponsor_Van Bramer,,,,,,,,,,False,,,0.0
"cat__Sponsor_Van Bramer, Speaker",,,,,,,,,,False,,,0.0
cat__Sponsor_Vel├ízquez,,,,,,,,,,False,,,0.0
cat__Sponsor_Vernikov,,,,,,,,,,False,,,0.0
cat__Sponsor_Williams,,,,,,,,,,False,,,0.0033409072734258416
"cat__Sponsor_Women's Caucus, Speaker",,,,,,,,,,False,,,0.0
cat__Sponsor_Won,,,,,,,,,,False,,,0.0
cat__Sponsor_Yeger,,,,,,,,,,False,,,0.02114020450336973
cat__Sponsor_Zhuang,,,,,,,,,,False,,,0.0
cat__Sponsor___MISSING__,,,,,,,,,,False,,,0.0
"cat__Title_(PB) WOODSIDE LIBRARY, QUEENS",,,,,,,,,,False,,,0.02013025850903727
cat__Title_102ND PRECINCT VEHICLE PURCHASE,,,,,,,,,,False,,,0.036665403435174326
cat__Title_111TH PRECINCT PICK-UP TRUCK,,,,,,,,,,False,,,0.006166570112639214
cat__Title_115 PRECINCT VEHICLE UPGRADE,,,,,,,,,,False,,,0.0
cat__Title_1199 HOUSING CORPORATION  2025 CIP,,,,,,,,,,False,,,0.0
cat__Title_11X287/11X370,,,,,,,,,,False,,,0.0
cat__Title_126 PV464-PAV WAVE HILL WOODLAND PAVILION,,,,,,,,,,False,,,0.0
cat__Title_13 CENTRAL & AUGUSTINA AVENUE,,,,,,,,,,False,,,0.0
cat__Title_14TH STREET CORRIDOR IMPROVEMENTS,,,,,,,,,,False,,,0.0
"cat__Title_158 ST. & RIVERSIDE DRIVE HOUSING CO., INC.",,,,,,,,,,False,,,0.0
cat__Title_163RD ST IMPROVEMENT COUNCIL,,,,,,,,,,False,,,0.01838522208264859
cat__Title_163RD STREET IMPROVEMENT COUNCIL,,,,,,,,,,False,,,0.010375218021809296
cat__Title_17K543 STAR EARLY COLLEGE SCHOOL AT ERASMUS HALL PROMETHAN PROJECT UPGR,,,,,,,,,,False,,,0.006037235645822037
cat__Title_19TH PRECINCT BUILDING UPGRADES,,,,,,,,,,False,,,0.013175917454324448
cat__Title_2435 PACIFIC STREET,,,,,,,,,,False,,,0.0
cat__Title_28Q332 TECHNOLOGY,,,,,,,,,,False,,,0.008925404777698098
cat__Title_370K,,,,,,,,,,False,,,0.0
cat__Title_47 ASL AND ENGLISH SECONDARY SCHOOL (02M047) - TECHNOLOGY,,,,,,,,,,False,,,0.02758723363727089
cat__Title_67TH PRECINCT CLERGY COUNCILINC.,,,,,,,,,,False,,,0.011191374648278796
cat__Title_721 VAN SICLEN AVENUE HDFC,,,,,,,,,,False,,,0.0
cat__Title_92ND STREET Y (THE YOUNG MENS AND YOUNG WOMENS HEBREW ASSOCIATION),,,,,,,,,,False,,,0.0
cat__Title_92ND STREET Y KAUFMANN HALL RENOVATIONS,,,,,,,,,,False,,,0.0030658001507948285
cat__Title_A SCHOOL WITHOUT WALLS B:M894 S:M395,,,,,,,,,,False,,,0.006196503575609746
cat__Title_ABC NO RIO - CONSTRUCTION OF NEW FACILITY,,,,,,,,,,False,,,0.0
cat__Title_ABRAHAM II - SENIOR HOUSING RENOVATIONS,,,,,,,,,,False,,,0.01823586193279958
cat__Title_ABRAHAM LINCOLN HIGH SCHOOL (21K410) - COMPUTER LAB UPGRADE,,,,,,,,,,False,,,0.009377371967765669
"cat__Title_ABRAHAM LINCOLN HIGH SCHOOL (K410, K410) CAFETERIA UPGRADE",,,,,,,,,,False,,,0.0
"cat__Title_ABRAHAM LINCOLN HIGH SCHOOL (K410, K410) MOCK COURT ROOM",,,,,,,,,,False,,,0.007125436850062172
cat__Title_ABRAHAM LINCOLN HIGH SCHOOL ATHLETIC FIELD UPGRADES B:K410 S:K410,,,,,,,,,,False,,,0.0073334997208514
cat__Title_ACADEMY FOR CAREERS IN TELEVISION AND FILM,,,,,,,,,,False,,,0.0
cat__Title_ACADEMY FOR PERSONAL LEADERSHIP AND EXELLENCE,,,,,,,,,,False,,,0.0
cat__Title_ACADEMY FOR SCHOLARSHIP AND ENTR A+ STEM LAB B:X362 S:X270,,,,,,,,,,False,,,0.00028617406144615387
cat__Title_ACADEMY FOR SOFTWARE ENGINEERING STEM LAB B:M460 S:M546,,,,,,,,,,False,,,0.011957358641873306
cat__Title_ACADEMY OF INNOVATIVE TECHNOLOGY  (K618),,,,,,,,,,False,,,0.004161108128371893
cat__Title_ACADEMY OF MEDICAL TECHNOLOGY TECH UPGRADES B:B:Q465 S:S:Q309,,,,,,,,,,False,,,0.007728696416693381
cat__Title_ACADEMY OF SCHOLARSHIP AND ENTREPRENEURSHIP-TECHNOLOGY,,,,,,,,,,False,,,0.004781450774028251
cat__Title_ACE PROGRAMS FOR THE HOMELESS- ACE COMPUTER SYSTEM,,,,,,,,,,False,,,0.0
cat__Title_ADULT FITNESS EQUIPMENT AT EWEN PARK,,,,,,,,,,False,,,0.009179110218028086
"cat__Title_AFFORDABLE HOUSING CONSTRUCTION - THE BRIDGE, INC.",,,,,,,,,,False,,,0.0170641876002664
cat__Title_AFFORDABLE HOUSING RENOVATION - THE DOE FUND,,,,,,,,,,False,,,0.01809374822886145
cat__Title_AFRO LATIN JAZZ ALLIANCE,,,,,,,,,,False,,,0.0
cat__Title_AL STABILE PLAYGROUND,,,,,,,,,,False,,,0.0
cat__Title_ALBERT EINSTEIN CAMPUS IS 131X - AUDITORIUM RENOVATION,,,,,,,,,,False,,,0.020846525029795338
cat__Title_ALI FORNEY ASTORIA SUPPORTIVE HOUSING PROGRAM,,,,,,,,,,False,,,0.009564252428923226
cat__Title_ALI FORNEY CENTER TRANSGENDER YOUTH HOMELESS HOUSING,,,,,,,,,,False,,,0.0
cat__Title_ALLEN A.M.E. HOUSING CORPORATION ELEVATOR PROJECT,,,,,,,,,,False,,,0.0
cat__Title_ALLEN COMMUNITY SENIOR CITIZENS CENTER- VEHICLES,,,,,,,,,,False,,,0.0
cat__Title_ALLISON POND PARK DREDGING,,,,,,,,,,False,,,0.0
cat__Title_ALLISON POND PARK POND DREDGING,,,,,,,,,,False,,,0.0
"cat__Title_ALPHAPOINTE, INC.",,,,,,,,,,False,,,0.026896659817955637
cat__Title_AMELIA GORMAN PARK REHABILITATION,,,,,,,,,,False,,,0.0
cat__Title_AMERICAN MUSEUM OF NATURAL HISTORY,,,,,,,,,,False,,,0.0
cat__Title_AMERICAN MUSEUM OF NATURAL HISTORY ROOF REPLACEMENT,,,,,,,,,,False,,,0.0
"cat__Title_AN CLAIDHEAMH SOLUIS, INC.",,,,,,,,,,False,,,0.0
cat__Title_ANDREWS GROVE PARK RECONSTRUCTION,,,,,,,,,,False,,,0.0
cat__Title_ANNA M. SHORT SCHOOL TECH UPGRADE B:M146 S:M146,,,,,,,,,,False,,,0.0
cat__Title_ANTHOLOGY FILM ARCHIVES,,,,,,,,,,False,,,0.004064348530087969
cat__Title_APOLLO THEATER,,,,,,,,,,False,,,0.010350849616920677
cat__Title_APOLLO THEATER FOUNDATION INC. - RESTORATION & REHAB,,,,,,,,,,False,,,0.0
cat__Title_APOLLO THEATER RENOVATION,,,,,,,,,,False,,,0.008299735906801331
cat__Title_ARAB AMERICAN ASSOCIATION OF NY INC.,,,,,,,,,,False,,,0.014137569553933638
cat__Title_ARGUS CAMERA CD9 HARLEM,,,,,,,,,,False,,,0.0
cat__Title_ARGUS CAMERAS 67 PRECINCT,,,,,,,,,,False,,,9.86907895468292e-05
cat__Title_ARGUS CAMERAS 70 PRECINCT,,,,,,,,,,False,,,0.012403546888627659
cat__Title_ARGUS CAMERAS CD 12,,,,,,,,,,False,,,0.0
cat__Title_ARGUS CAMERAS CD 7,,,,,,,,,,False,,,0.0030061294997452137
cat__Title_ARGUS CAMERAS CD 8,,,,,,,,,,False,,,0.02513245137175879
cat__Title_ARGUS CAMERAS CD16,,,,,,,,,,False,,,0.0
cat__Title_ARGUS CAMERAS CD17,,,,,,,,,,False,,,0.0
cat__Title_ARGUS CAMERAS CD45,,,,,,,,,,False,,,0.009186031491849711
cat__Title_ARLINGTON BRANCH COMPUTER ROOM UPGRADE,,,,,,,,,,False,,,0.011296341661288345
cat__Title_ART AND DESIGN HIGH SCHOOL TECH UPGRADE B:M488 S:M630,,,,,,,,,,False,,,0.0
cat__Title_ART STUDENTS LEAGUE BUILDING RENOVATION,,,,,,,,,,False,,,0.0014073877953970637
cat__Title_ARTHUR AVENUE SENIOR HOUSING,,,,,,,,,,False,,,0.0
cat__Title_ARVERNE LIMITED PROFIT HOUSING CORP.,,,,,,,,,,False,,,0.026383633119488437
cat__Title_ASIA SOCIETY CHILLER,,,,,,,,,,False,,,0.0
cat__Title_ASIAN AMERICANS FOR EQUALITY,,,,,,,,,,False,,,0.011571336536881027
cat__Title_ASIAN AMERICANS FOR EQUALITY - EAST VILLAGE HOMES,,,,,,,,,,False,,,0.0030816467400951453
cat__Title_ASIAN AMERICANS FOR EQUALITY 141 MONTGOMERY STREET,,,,,,,,,,False,,,0.0
cat__Title_ASIAN AMERICANS FOR EQUALITY INC.,,,,,,,,,,False,,,0.004776783129494255
cat__Title_ASIAN AMERICANS FOR EQUALITY INC. - OCEAN BAY HOUSING AND RETAIL,,,,,,,,,,False,,,0.011280894005795794
"cat__Title_ASIAN AMERICANS FOR EQUALITY, INC - EAST VILLAGE HOMES",,,,,,,,,,False,,,0.003859311721012837
"cat__Title_ASIAN AMERICANS FOR EQUALITY, INC. - AFFORDABLE HOUSING REHAB",,,,,,,,,,False,,,0.0
cat__Title_ASPHALT GREEN,,,,,,,,,,False,,,0.0
cat__Title_ASPHALT GREEN EMERGENCY GENERATOR,,,,,,,,,,False,,,0.0
"cat__Title_ASPHALT GREEN, INC.",,,,,,,,,,False,,,0.0
cat__Title_ASPHALT GREENINC,,,,,,,,,,False,,,0.0038718309881229374
cat__Title_ASPHALT GREENINC.,,,,,,,,,,False,,,0.0
cat__Title_ASPHALT GREENINC.- BUILDING MANAGEMENT SYSTEM,,,,,,,,,,False,,,0.011150788890575747
cat__Title_ASPIRATION DIPLOMA HS,,,,,,,,,,False,,,0.0
cat__Title_ASSOCIATION OF COMMUNITY EMPLOYMENT,,,,,,,,,,False,,,0.0
cat__Title_ASSOCIATION OF COMMUNITY EMPLOYMENT (ACE) WATERING VEHICLE,,,,,,,,,,False,,,0.0
cat__Title_ASTOR COLLEGIATE ACADEMY,,,,,,,,,,False,,,0.0
cat__Title_ATLANTIC AVENUE WEST AFFORDABLE HOUSING,,,,,,,,,,False,,,0.017153668210839967
cat__Title_ATLANTIC THEATER COMPANY,,,,,,,,,,False,,,0.004284279558816273
cat__Title_ATLANTIC THEATER COMPANY MAIN STAGE THEATER LIGHTING SYSTEM,,,,,,,,,,False,,,0.0
