feature_out,importance
cat__ID_E CN0030,0.0
cat__ID_E CN0031,0.0
cat__ID_E CN0032,0.0
cat__ID_E CN0033,0.0
cat__ID_E CN0034,0.0
cat__ID_E CN0036,0.0
cat__ID_E CN0037,0.0
cat__ID_E CN0038,0.0
cat__ID_E CN0040,0.0
cat__ID_E CN0050,0.0
cat__ID_E CN0054,0.0
cat__ID_E CN0056,0.0
cat__ID_E CN0058,0.0
cat__ID_E CN0059,0.0
cat__ID_E CN0060,0.0
cat__ID_E CN0061,0.0
cat__ID_E CN0063,0.0
cat__ID_E CN0065,0.0
cat__ID_E CN0066,0.0
cat__ID_E CN0067,0.0
cat__ID_E CN0068,0.0
cat__ID_E CN0069,0.0
cat__ID_E CN0070,0.0
cat__ID_E CN0071,0.0
cat__ID_E CN0072,0.0
cat__ID_E CN0093,0.0
cat__ID_E CN0094,0.0
cat__ID_E CN0095,0.0
cat__ID_E CN0096,0.0
cat__ID_E CN0097,0.0
cat__ID_E CN0099,0.0
cat__ID_E CN0100,0.0
cat__ID_E CN0102,0.0
cat__ID_E CN0104,0.0
cat__ID_E CN0105,0.0
cat__ID_E CN0106,0.0
cat__ID_E CN0108,0.0
cat__ID_E CN0111,0.0
cat__ID_E CN0112,0.0
cat__ID_E CN0120,0.0
cat__ID_E CN0121,0.0
cat__ID_E CN0122,0.0
cat__ID_E CN0124,0.0
cat__ID_E CN0125,0.0
cat__ID_E CN0126,0.0
cat__ID_E CN0127,0.0
cat__ID_E CN0129,0.0
cat__ID_E CN0130,0.0
cat__ID_E CN0131,0.0
cat__ID_E CN0132,0.0
cat__ID_E CN0133,0.0
cat__ID_E CN0135,0.0
cat__ID_E CN0136,0.0
cat__ID_E CN0137,0.0
cat__ID_E CN0138,0.0
cat__ID_E CN0139,0.0
cat__ID_E CN0140,0.0
cat__ID_E CN0141,0.0
cat__ID_E CN0142,0.0
cat__ID_E CN0143,0.0
cat__ID_E CN0144,0.0
cat__ID_E CN0154,0.0
cat__ID_E CN0156,0.0
cat__ID_E CN0157,0.0
cat__ID_E CN0158,0.0
cat__ID_E CN0159,0.0
cat__ID_E CN0160,0.0
cat__ID_E CN0161,0.0
cat__ID_E CN0162,0.0
cat__ID_E CN0163,0.0
cat__ID_E CN0169,0.0
cat__ID_E CN0170,0.0
cat__ID_E CN0189,0.0
cat__ID_E CN0193,0.0
cat__ID_E CN0195,0.0
cat__ID_E CN0198,0.0
cat__ID_E CN0199,0.0
cat__ID_E CN0200,0.0
cat__ID_E CN0202,0.0
cat__ID_E CN0204,0.0
cat__ID_E CN0205,0.0
cat__ID_E CN0206,0.0
cat__ID_E CN0207,0.0
cat__ID_E CN0209,0.0
cat__ID_E CN0212,0.0
cat__ID_E CN0213,0.0
cat__ID_E CN0214,0.0
cat__ID_E CN0215,0.0
cat__ID_E CN0216,0.0
cat__ID_E CN0217,0.0
cat__ID_E CN0218,0.0
cat__ID_E CN0219,0.0
cat__ID_E CN0221,0.0
cat__ID_E CN0222,0.0
cat__ID_E CN0223,0.0
cat__ID_E CN0225,0.0
cat__ID_E CN0226,0.0
cat__ID_E CN0231,0.0
cat__ID_E CN0232,0.0
cat__ID_E CN0233,0.0
cat__ID_E CN0234,0.0
cat__ID_E CN0235,0.0
cat__ID_E CN0236,0.0
cat__ID_E CN0237,0.0
cat__ID_E CN0238,0.0
cat__ID_E CN0239,0.0
cat__ID_E CN0240,0.0
cat__ID_E CN0241,0.0
cat__ID_E CN0242,0.0
cat__ID_E CN0243,0.0
cat__ID_E CN0244,0.0
cat__ID_E CN0246,0.0
cat__ID_E CN0247,0.0
cat__ID_E CN0265,0.0
cat__ID_E CN0266,0.0
cat__ID_E CN0267,0.0
cat__ID_E CN0268,0.0
cat__ID_E CN0269,0.0
cat__ID_E CN0270,0.0
cat__ID_E CN0272,0.0
cat__ID_E CN0273,0.0
cat__ID_E CN0274,0.0
cat__ID_E CN0275,0.0
cat__ID_E CN0276,0.0
cat__ID_E CN0277,0.0
cat__ID_E CN0280,0.0
cat__ID_E CN0281,0.0
cat__ID_E CN0286,0.0
cat__ID_E CN0287,0.0
cat__ID_E CN0288,0.0
cat__ID_E CN0293,0.0
cat__ID_E CN0294,0.0
cat__ID_E CN0295,0.0
cat__ID_E CN0296,0.0
cat__ID_E CN0300,0.0
cat__ID_E CN0301,0.0
cat__ID_E CN0303,0.0
cat__ID_E CN0304,0.0
cat__ID_E CN0306,0.0
cat__ID_E CN0307,0.0
cat__ID_E CN0308,0.0
cat__ID_E CN0309,0.0
cat__ID_E CN0310,0.0
cat__ID_E CN0311,0.0
cat__ID_E CN0312,0.0
cat__ID_E CN0313,0.0
cat__ID_E CN0314,0.0
cat__ID_E CN0318,0.0
cat__ID_E CN0319,0.0
cat__ID_E CN0320,0.0
cat__ID_E CN0321,0.0
cat__ID_E CN0323,0.0
cat__ID_E CN0324,0.0
cat__ID_E CN0325,0.0
cat__ID_E CN0327,0.0
cat__ID_E CN0328,0.0
cat__ID_E CN0330,0.0
cat__ID_E CN0331,0.0
cat__ID_E CN0333,0.0
cat__ID_E CN0335,0.0
cat__ID_E CN0336,0.0
cat__ID_E CN0337,0.0
cat__ID_E CN0339,0.0
cat__ID_E CN0341,0.0
cat__ID_E CN0344,0.0
cat__ID_E CN0346,0.0
cat__ID_E CN0347,0.0
cat__ID_E CN0348,0.0
cat__ID_E CN0349,0.0
cat__ID_E CN0350,0.0
cat__ID_E CN0360,0.0
cat__ID_E CN0364,0.0
cat__ID_E CN0365,0.0
cat__ID_E CN0366,0.0
cat__ID_E CN0368,0.0
cat__ID_E CN0369,0.0
cat__ID_E CN0370,0.0
cat__ID_E CN0371,0.0
cat__ID_E CN0374,0.0
cat__ID_E CN0375,0.0
cat__ID_E CN0379,0.0
cat__ID_E CN0380,0.0
cat__ID_E CN0382,0.0
cat__ID_E CN0386,0.0
cat__ID_E CN0387,0.0
cat__ID_E CN0389,0.0
cat__ID_E CN0390,0.0
cat__ID_E CN0392,0.0
cat__ID_E CN0394,0.0
cat__ID_E CN0395,0.0
cat__ID_E CN0399,0.0
cat__ID_E CN0400,0.0
cat__ID_E CN0401,0.0
cat__ID_E CN0409,0.0
cat__ID_E CN0410,0.0
cat__ID_E CN0411,0.0
cat__ID_E CN0412,0.0
cat__ID_E CN0413,0.0
cat__ID_E CN0423,0.0
cat__ID_E CN0425,0.0
cat__ID_E CN0427,0.0
cat__ID_E CN0429,0.0
cat__ID_E CN0430,0.0
cat__ID_E CN0431,0.0
cat__ID_E CN0435,0.0
cat__ID_E CN0436,0.0
cat__ID_E CN0437,0.0
cat__ID_E CN0438,0.0
cat__ID_E CN0439,0.0
cat__ID_E CN0440,0.0
cat__ID_E CN0441,0.0
cat__ID_E CN0442,0.0
cat__ID_E CN0443,0.0
cat__ID_E CN0444,0.0
cat__ID_E CN0445,0.0
cat__ID_E CN0446,0.0
cat__ID_E CN0447,0.0
cat__ID_E CN0448,0.0
cat__ID_E CN0449,0.0
cat__ID_E CN0450,0.0
cat__ID_E CN0451,0.0
cat__ID_E CN0452,0.0
cat__ID_E CN0453,0.0
cat__ID_E CN0455,0.0
cat__ID_E CN0457,0.0
cat__ID_E CN0458,0.0
cat__ID_E CN0459,0.0
cat__ID_E CN0461,0.0
cat__ID_E CN0462,0.0
cat__ID_E CN0463,0.0
cat__ID_E CN0464,0.0
cat__ID_E CN0465,0.0
cat__ID_E CN0467,0.0
cat__ID_E CN0468,0.0
cat__ID_E CN0471,0.0
cat__ID_E CN0475,0.0
cat__ID_E CN0476,0.0
cat__ID_E CN0477,0.0
cat__ID_E CN0478,0.0
cat__ID_E CN0479,0.0
cat__ID_E CN0480,0.0
cat__ID_E CN0484,0.0
cat__ID_E CN0485,0.0
cat__ID_E CN0486,0.0
cat__ID_E CN0488,0.0
cat__ID_E CN0489,0.0
cat__ID_E CN0490,0.0
cat__ID_E CN0492,0.0
cat__ID_E CN0493,0.0
cat__ID_E CN0494,0.0
cat__ID_E CN0496,0.0
cat__ID_E CN0497,0.0
cat__ID_E CN0498,0.0
cat__ID_E CN0501,0.0
cat__ID_E CN0502,0.0
cat__ID_E CN0505,0.0
cat__ID_E CN0506,0.0
cat__ID_E CN0507,0.0
cat__ID_E CN0508,0.0
cat__ID_E CN0509,0.0
cat__ID_E CN0510,0.0
cat__ID_E CN0511,0.0
cat__ID_E CN0512,0.0
cat__ID_E CN0513,0.0
cat__ID_E CN0514,0.0
cat__ID_E CN0515,0.0
cat__ID_E CN0519,0.0
cat__ID_E CN0520,0.0
cat__ID_E CN0521,0.0
cat__ID_E CN0522,0.0
cat__ID_E CN0523,0.0
cat__ID_E CN0525,0.0
cat__ID_E CN0526,0.0
cat__ID_E CN0527,0.0
cat__ID_E CN0528,0.0
cat__ID_E CN0530,0.0
cat__ID_E CN0531,0.0
cat__ID_E CN0534,0.0
cat__ID_E CN0537,0.0
cat__ID_E CN0538,0.0
cat__ID_E CN0539,0.0
cat__ID_E CN0541,0.0
cat__ID_E CN0543,0.0
cat__ID_E CN0544,0.0
cat__ID_E CN0549,0.0
cat__ID_E CN0552,0.0
cat__ID_E CN0553,0.0
cat__ID_E CN0557,0.0
cat__ID_E CN0560,0.0
cat__ID_E CN0561,0.0
cat__ID_E CN0563,0.0
cat__ID_E CN0564,0.0
cat__ID_E CN0565,0.0
cat__ID_E CN0566,0.0
cat__ID_E CN0567,0.0
cat__ID_E CN0568,0.0
cat__ID_E CN0569,0.0
cat__ID_E CN0570,0.0
cat__ID_E CN0571,0.0
cat__ID_E CN0572,0.0
cat__ID_E CN0573,0.0
cat__ID_E CN0574,0.0
cat__ID_E CN0575,0.0
cat__ID_E CN0576,0.0
cat__ID_E CN0578,0.0
cat__ID_E CN0580,0.0
cat__ID_E CN0581,0.0
cat__ID_E CN0586,0.0
cat__ID_E CN0588,0.0
cat__ID_E CN0590,0.0
cat__ID_E CN0592,0.0
cat__ID_E CN0594,0.0
cat__ID_E CN0595,0.0
cat__ID_E CN0596,0.0
cat__ID_E CN0597,0.0
cat__ID_E CN0598,0.0
cat__ID_E CN0599,0.0
cat__ID_E CN0600,0.0
cat__ID_E CN0601,0.0
cat__ID_E CN0602,0.0
cat__ID_E CN0603,0.0
cat__ID_E CN0605,0.0
cat__ID_E CN0606,0.0
cat__ID_E CN0607,0.0
cat__ID_E CN0608,0.0
cat__ID_E CN0609,0.0
cat__ID_E CN0610,0.0
cat__ID_E CN0611,0.0
cat__ID_E CN0612,0.0
cat__ID_E CN0614,0.0
cat__ID_E CN0618,0.0
cat__ID_E CN0619,0.0
cat__ID_E CN0620,0.0
cat__ID_E CN0624,0.0
cat__ID_E CN0625,0.0
cat__ID_E CN0627,0.0
cat__ID_E CN0628,0.0
cat__ID_E CN0629,0.0
cat__ID_E CN0634,0.0
cat__ID_E CN0635,0.0
cat__ID_E CN0636,0.0
cat__ID_E CN0637,0.0
cat__ID_E CN0638,0.0
cat__ID_E CN0639,0.0
cat__ID_E CN0647,0.0
cat__ID_E CN0648,0.0
cat__ID_E CN0649,0.0
cat__ID_E CN0650,0.0
cat__ID_E CN0651,0.0
cat__ID_E CN0652,0.0
cat__ID_E CN0653,0.0
cat__ID_E CN0654,0.0
cat__ID_E CN0656,0.0
cat__ID_E CN0657,0.0
cat__ID_E CN0659,0.0
cat__ID_E CN0660,0.0
cat__ID_E CN0675,0.0
cat__ID_E CN0676,0.0
cat__ID_E CN0677,0.0
cat__ID_E CN0679,0.0
cat__ID_E CN0680,0.0
cat__ID_E CN0681,0.0
cat__ID_E CN0682,0.0
cat__ID_E CN0683,0.0
cat__ID_E CN0684,0.0
cat__ID_E CN0685,0.0
cat__ID_E CN0686,0.0
cat__ID_E CN0687,0.0
cat__ID_E CN0692,0.0
cat__ID_E CN0693,0.0
cat__ID_E CN0694,0.0
cat__ID_E CN0695,0.0
cat__ID_E CN0697,0.0
cat__ID_E CN0698,0.0
cat__ID_E CN0699,0.0
cat__ID_E CN0701,0.0
cat__ID_E CN0702,0.0
cat__ID_E CN0703,0.0
cat__ID_E CN0719,0.0
cat__ID_E CN0720,0.0
cat__ID_E CN0721,0.0
cat__ID_E CN0722,0.0
cat__ID_E CN0723,0.0
cat__ID_E CN0724,0.0
cat__ID_E CN0726,0.0
cat__ID_E CN0727,0.0
cat__ID_E CN0728,0.0
cat__ID_E CN0732,0.0
cat__ID_E CN0736,0.0
cat__ID_E CN0737,0.0
cat__ID_E CN0740,0.0
cat__ID_E CN0741,0.0
cat__ID_E CN0742,0.0
cat__ID_E CN0743,0.0
cat__ID_E CN0744,0.0
cat__ID_E CN0745,0.0
cat__ID_E CN0749,0.0
cat__ID_E CN0750,0.0
cat__ID_E CN0752,0.0
cat__ID_E CN0759,0.0
cat__ID_E CN0760,0.0
cat__ID_E CN0761,0.0
cat__ID_E CN0762,0.0
cat__ID_E CN0763,0.0
cat__ID_E CN0764,0.0
cat__ID_E CN0765,0.0
cat__ID_E CN0766,0.0
cat__ID_E CN0767,0.0
cat__ID_E CN0768,0.0
cat__ID_E CN0769,0.0
cat__ID_E CN0773,0.0
cat__ID_E CN0780,0.0
cat__ID_E CN0781,0.0
cat__ID_E CN0782,0.0
cat__ID_E CN0791,0.0
cat__ID_E CN0792,0.0
cat__ID_E CN0793,0.0
cat__ID_E CN0797,0.0
cat__ID_E CN0798,0.0
cat__ID_E CN0799,0.0
cat__ID_E CN0802,0.0
cat__ID_E CN0803,0.0
cat__ID_E CN0804,0.0
cat__ID_E CN0805,0.0
cat__ID_E CN0806,0.0
cat__ID_E CN0807,0.0
cat__ID_E CN0808,0.0
cat__ID_E CN0809,0.0
cat__ID_E CN0810,0.0
cat__ID_E CN0811,0.0
cat__ID_E CN0813,0.0
cat__ID_E CN0814,0.0
cat__ID_E CN0817,0.0
cat__ID_E CN0831,0.0
cat__ID_E CN0832,0.0
cat__ID_E CN0833,0.0
cat__ID_E CN0834,0.0
cat__ID_E CN0835,0.0
cat__ID_E CN0840,0.0
cat__ID_E CN0841,0.0
cat__ID_E CN0842,0.0
cat__ID_E CN0845,0.0
cat__ID_E CN0862,0.0
cat__ID_E CN0863,0.0
cat__ID_E CN0864,0.0
cat__ID_E CN0865,0.0
cat__ID_E CN0867,0.0
cat__ID_E CN0868,0.0
cat__ID_E CN0869,0.0
cat__ID_E CN0870,0.0
cat__ID_E CN0871,0.0
cat__ID_E CN0873,0.0
cat__ID_E CN0874,0.0
cat__ID_E CN0875,0.0
cat__ID_E CN0876,0.0
cat__ID_E CN0877,0.0
cat__ID_E CN0878,0.0
cat__ID_E CN0879,0.0
cat__ID_E CN0880,0.0
cat__ID_E CN0881,0.0
cat__ID_E CN0883,0.0
cat__ID_E CN0884,0.0
cat__ID_E CN0886,0.0
cat__ID_E CN0888,0.0
cat__ID_E CN0890,0.0
cat__ID_E CN0891,0.0
cat__ID_E CN0893,0.0
cat__ID_E CN0894,0.0
cat__ID_E CN0896,0.0
cat__ID_E CN0897,0.0
cat__ID_E CN0898,0.0
cat__ID_E CN0899,0.0
cat__ID_E CN0900,0.0
cat__ID_E CN0901,0.0
cat__ID_E CN0902,0.0
cat__ID_E CN0904,0.0
cat__ID_E CN0905,0.0
cat__ID_E CN0909,0.0
cat__ID_E CN0911,0.0
cat__ID_E CN0913,0.0
cat__ID_E CN0914,0.0
cat__ID_E CN0915,0.0
cat__ID_E CN0916,0.0
cat__ID_E CN0917,0.0
cat__ID_E CN0920,0.0
cat__ID_E CN0921,0.0
cat__ID_E CN0922,0.0
cat__ID_E CN0923,0.0
cat__ID_E CN0924,0.0
cat__ID_E CN0925,0.0
cat__ID_E CN0926,0.0
cat__ID_E CN0927,0.0
cat__ID_E CN0928,0.0
cat__ID_E CN0930,0.0
cat__ID_E CN0931,0.0
cat__ID_E CN0932,0.0
cat__ID_E CN0937,0.0
cat__ID_E CN0938,0.0
cat__ID_E CN0940,0.0
cat__ID_E CN0941,0.0
cat__ID_E CN0943,0.0
cat__ID_E CN0944,0.0
cat__ID_E CN0945,0.0
cat__ID_E CN0946,0.0
cat__ID_E CN0947,0.0
cat__ID_E CN0948,0.0
cat__ID_E CN0949,0.0
cat__ID_E CN0950,0.0
cat__ID_E CN0951,0.0
cat__ID_E CN0952,0.0
cat__ID_E CN0953,0.0
cat__ID_E CN0954,0.0
cat__ID_E CN0955,0.0
cat__ID_E CN0956,0.0
cat__ID_E CN0957,0.0
cat__ID_E CN0958,0.0
cat__ID_E CN0967,0.0
cat__ID_E CN1016,0.0
cat__ID_E CN1042,0.0
cat__ID_E CN1043,0.0
cat__ID_E CN1044,0.0
cat__ID_E CN1048,0.0
cat__ID_E CN1050,0.0
cat__ID_E CN1054,0.0
cat__ID_E CN1058,0.0
cat__ID_E CN1059,0.0
cat__ID_E CN1065,0.0
cat__ID_E CN1084,0.0
cat__ID_E CN1105,0.0
cat__ID_E CN1144,0.0
cat__ID_E CN1146,0.0
cat__ID_E CN1162,0.0
cat__ID_E CN1163,0.0
cat__ID_E CN1182,0.0
cat__ID_E CN1184,0.0
cat__ID_E CN1185,0.0
cat__ID_E CN1203,0.0
cat__ID_E CN1204,0.0
cat__ID_E CN1206,0.0
cat__ID_E CN1236,0.0
cat__ID_E CN1252,0.0
cat__ID_E CN1263,0.0
cat__ID_E CN1264,0.0
cat__ID_E CN1457,0.0
cat__ID_E CN1458,0.0
cat__ID_E CN1460,0.0
cat__ID_E CN1461,0.0
cat__ID_E CN1462,0.0
cat__ID_E CN1463,0.0
cat__ID_E CN1464,0.0
cat__ID_E CN1465,0.0
cat__ID_E CN1466,0.0
cat__ID_E CN1467,0.0
cat__ID_E CN1468,0.0
cat__ID_E CN1469,0.0
cat__ID_E CN1470,0.0
cat__ID_E CN1474,0.0
cat__ID_E CN1476,0.0
cat__ID_E CN1478,0.0
cat__ID_E CN1480,0.0
cat__ID_E CN1485,0.0
cat__ID_E CN1488,0.0
cat__ID_E CN1491,0.0
cat__ID_E CN1494,0.0
cat__ID_E CN1496,0.0
cat__ID_E CN1497,0.0
cat__ID_E CN1498,0.0
cat__ID_E CN1499,0.0
cat__ID_E CN1500,0.0
cat__ID_E CN1501,0.0
cat__ID_E CN1502,0.0
cat__ID_E CN1504,0.0
cat__ID_E CN1506,0.0
cat__ID_E CN1507,0.0
cat__ID_E CN1508,0.0
cat__ID_E CN1511,0.0
cat__ID_E CN1512,0.0
cat__ID_E CN1515,0.0
cat__ID_E CN1516,0.0
cat__ID_E CN1517,0.0
cat__ID_E CN1518,0.0
cat__ID_E CN1519,0.0
cat__ID_E CN1520,0.0
cat__ID_E CN1521,0.0
cat__ID_E CN1522,0.0
cat__ID_E CN1523,0.0
cat__ID_E CN1524,0.0
cat__ID_E CN1525,0.0
cat__ID_E CN1526,0.0
cat__ID_E CN1528,0.0
cat__ID_E CN1529,0.0
cat__ID_E CN1530,0.0
cat__ID_E CN1532,0.0
cat__ID_E CN1533,0.0
cat__ID_E CN1534,0.0
cat__ID_E CN1535,0.0
cat__ID_E CN1536,0.0
cat__ID_E CN1537,0.0
cat__ID_E CN1538,0.0
cat__ID_E CN1539,0.0
cat__ID_E CN1540,0.0
cat__ID_E CN1543,0.0
cat__ID_E CN1559,0.0
cat__ID_E CN1563,0.0
cat__ID_E CN1565,0.0
cat__ID_E CN1566,0.0
cat__ID_E CN1569,0.0
cat__ID_E CN1570,0.0
cat__ID_E CN1571,0.0
cat__ID_E CN1572,0.0
cat__ID_E CN1573,0.0
cat__ID_E CN1582,0.0
cat__ID_E CN1587,0.0
cat__ID_E CN1588,0.0
cat__ID_E CN1589,0.0
cat__ID_E CN1593,0.0
cat__ID_E CN1595,0.0
cat__ID_E CN1596,0.0
cat__ID_E CN1597,0.0
cat__ID_E CN1598,0.0
cat__ID_E CN1599,0.0
cat__ID_E CN1602,0.0
cat__ID_E CN1604,0.0
cat__ID_E CN1608,0.0
cat__ID_ED CN002,0.0
cat__ID_ED CN003,0.0
cat__ID_ED CN005,0.0
cat__ID_ED CN008,0.0
cat__ID_ED CN0089,0.0
cat__ID_ED CN011,0.0
cat__ID_ED CN012,0.0
cat__ID_ED CN019,0.0
cat__ID_ED CN023,0.0
cat__ID_ED CN0249,0.0
cat__ID_ED CN0414,0.0
cat__ID_ED CN057,0.0
cat__ID_ED CN0705,0.0
cat__ID_ED CN1490,0.0
cat__ID_ED CN1544,0.0
cat__ID_ED CN222,0.0
cat__ID_ED CN225,0.0
cat__ID_ED CN449,0.0
cat__ID_ED CN901,0.0
cat__ID_ED NC001,0.0
cat__ID_ED NC002,0.0
cat__ID_ED NC003,0.0
cat__ID_ED NC004,0.0
cat__ID_ED NC005,0.0
cat__ID_ED NC006,0.0
cat__ID_ED NC007,0.0
cat__ID_ED NC008,0.0
cat__ID_ED NC009,0.0
cat__ID_ED NC010,0.0
cat__ID_ED NC012,0.0
cat__ID_ED NC013,0.0
cat__ID_ED NC014,0.0
cat__ID_ED NC015,0.0
cat__ID_ED NC016,0.0
cat__ID_ED NC017,0.0
cat__ID_ED NC0177,0.0
cat__ID_ED NC018,0.0
cat__ID_ED NC019,0.0
cat__ID_ED NC020,0.0
cat__ID_ED NC024,0.0
cat__ID_ED NC026,0.0
cat__ID_ED NC027,0.0
cat__ID_ED NC028,0.0
cat__ID_ED NC030,0.0
cat__ID_ED NC031,0.0
cat__ID_ED NC032,0.0
cat__ID_ED NC034,0.0
cat__ID_ED NC036,0.0
cat__ID_ED NC037,0.0
cat__ID_ED NC038,0.0
cat__ID_ED NC040,0.0
cat__ID_ED NC041,0.0
cat__ID_ED NC042,0.0
cat__ID_ED NC043,0.0
cat__ID_ED NC044,0.0
cat__ID_ED NC046,0.0
cat__ID_ED NC047,0.0
cat__ID_ED NC048,0.0
cat__ID_ED NC049,0.0
cat__ID_ED NC054,0.0
cat__ID_ED NC056,0.0
cat__ID_ED NC057,0.0
cat__ID_ED NC059,0.0
cat__ID_ED NC060,0.0
cat__ID_ED NC061,0.0
cat__ID_ED NC062,0.0
cat__ID_ED NC065,0.0
cat__ID_ED NC067,0.0
cat__ID_ED NC0689,0.0
cat__ID_ED NC070,0.0
cat__ID_ED NC071,0.0
cat__ID_ED NC072,0.0
cat__ID_ED NC073,0.0
cat__ID_ED NC074,0.0
cat__ID_ED NC080,0.0
cat__ID_ED NC086,0.0
cat__ID_ED NC087,0.0
cat__ID_ED NC088,0.0
cat__ID_ED NC092,0.0
cat__ID_ED NC093,0.0
cat__ID_ED NC096,0.0
cat__ID_ED NC097,0.0
cat__ID_ED NC0995,0.0
cat__ID_ED NC105,0.0
cat__ID_ED NC109,0.0
cat__ID_ED NC111,0.0
cat__ID_ED NC112,0.0
cat__ID_ED NC1175,0.0
cat__ID_ED NC118,0.0
cat__ID_ED NC120,0.0
cat__ID_ED NC121,0.0
cat__ID_ED NC122,0.0
cat__ID_ED NC123,0.0
cat__ID_ED NC125,0.0
cat__ID_ED NC126,0.0
cat__ID_ED NC127,0.0
cat__ID_ED NC128,0.0
cat__ID_ED NC130,0.0
cat__ID_ED NC1353,0.0
cat__ID_ED NC1545,0.0
cat__ID_ED NC1553,0.0
cat__ID_ED NC780,0.0
cat__ID_ED NC902,0.0
cat__ID_ED TA001,0.0
cat__ID_EP CN001,0.0
cat__ID_EP CN0582,0.0
cat__ID_ERROR: #NAME?,0.0
cat__ID_F  CN001,0.0
cat__ID_F  CN002,0.0
cat__ID_F  CN004,0.0
cat__ID_F  CN005,0.0
cat__ID_F  CN006,0.0
cat__ID_F  CN007,0.0
cat__ID_F  CN009,0.0
cat__ID_F  CN010,0.0
cat__ID_F  CN011,0.0
cat__ID_F  CN014,0.0
cat__ID_F  CN015,0.0
cat__ID_F  CN016,0.0
cat__ID_F  CN019,0.0
cat__ID_F  CN020,0.0
cat__ID_F  CN021,0.0
cat__ID_F  CN022,0.0
cat__ID_F  CN023,0.0
cat__ID_F  CN024,0.0
cat__ID_F  CN025,0.0
cat__ID_F  CN026,0.0
cat__ID_F  CN028,0.0
cat__ID_F  CN031,0.0
cat__ID_F  CN032,0.0
cat__ID_F  CN033,0.0
cat__ID_F  CN034,0.0
cat__ID_F  CN037,0.0
cat__ID_F  CN038,0.0
cat__ID_F  CN040,0.0
cat__ID_F  CN042,0.0
cat__ID_F  CN043,0.0
cat__ID_F  CN045,0.0
cat__ID_F  CN046,0.0
cat__ID_F  CN777,0.0
cat__ID_F  NC001,0.0
cat__ID_F  NC002,0.0
cat__ID_F CN0113,0.0
cat__ID_F CN0299,0.0
cat__ID_F CN0354,0.0
cat__ID_F CN0422,0.0
cat__ID_F CN0504,0.0
cat__ID_F CN0583,0.0
cat__ID_F CN0646,0.0
cat__ID_F CN0772,0.0
cat__ID_F CN1052,0.0
cat__ID_F CN1088,0.0
cat__ID_F CN1335,0.0
cat__ID_F CN1503,0.0
cat__ID_FY26,0.0
cat__ID_HA CN0007,0.0
cat__ID_HA CN001,0.0
cat__ID_HA CN002,0.0
cat__ID_HA CN005,0.0
cat__ID_HA CN006,0.0
cat__ID_HA CN007,0.0
cat__ID_HA CN008,0.0
cat__ID_HA CN009,0.0
cat__ID_HA CN010,0.0
cat__ID_HA CN011,0.0
cat__ID_HA CN013,0.0
cat__ID_HA CN014,0.0
cat__ID_HA CN015,0.0
cat__ID_HA CN016,0.0
cat__ID_HA CN017,0.0
cat__ID_HA CN019,0.0
cat__ID_HA CN020,0.0
cat__ID_HA CN021,0.0
cat__ID_HA CN022,0.0
cat__ID_HA CN023,0.0
cat__ID_HA CN024,0.0
cat__ID_HA CN027,0.0
cat__ID_HA CN028,0.0
cat__ID_HA CN029,0.0
cat__ID_HA CN031,0.0
cat__ID_HA CN032,0.0
cat__ID_HA CN033,0.0
cat__ID_HA CN034,0.0
cat__ID_HA CN035,0.0
cat__ID_HA CN037,0.0
cat__ID_HA CN038,0.0
cat__ID_HA CN039,0.0
cat__ID_HA CN040,0.0
cat__ID_HA CN041,0.0
cat__ID_HA CN042,0.0
cat__ID_HA CN0556,0.0
cat__ID_HA CN1546,0.0
cat__ID_HA CN200,0.0
cat__ID_HA CN201,0.0
cat__ID_HA CN202,0.0
cat__ID_HA CN203,0.0
cat__ID_HA CN36,0.0
cat__ID_HA CN37,0.0
cat__ID_HA CN39,0.0
cat__ID_HA CN40,0.0
cat__ID_HA CN42,0.0
cat__ID_HA CN43,0.0
cat__ID_HA CN45,0.0
cat__ID_HA CN46,0.0
cat__ID_HA CN47,0.0
cat__ID_HA CN48,0.0
cat__ID_HA CN900,0.0
cat__ID_HA CN901,0.0
cat__ID_HA CN903,0.0
cat__ID_HA CN905,0.0
cat__ID_HA CN906,0.0
cat__ID_HA CN908,0.0
cat__ID_HA CN911,0.0
cat__ID_HA CN914,0.0
cat__ID_HA CN915,0.0
cat__ID_HA CN916,0.0
cat__ID_HA CN917,0.0
cat__ID_HA CN918,0.0
cat__ID_HA NC0290,0.0
cat__ID_HA NC1036,0.0
cat__ID_HA RN001,0.0
cat__ID_HA RR001,0.0
cat__ID_HA RR003,0.0
cat__ID_HD CN001,0.0
cat__ID_HD CN003,0.0
cat__ID_HD CN004,0.0
cat__ID_HD CN888,0.0
cat__ID_HD NC001,0.0
cat__ID_HD NC0011,0.0
cat__ID_HD NC0012,0.0
cat__ID_HD NC002,0.0
cat__ID_HD NC003,0.0
cat__ID_HD NC004,0.0
cat__ID_HD NC005,0.0
cat__ID_HD NC006,0.0
cat__ID_HD NC007,0.0
cat__ID_HD NC0076,0.0
cat__ID_HD NC008,0.0
cat__ID_HD NC010,0.0
cat__ID_HD NC011,0.0
cat__ID_HD NC0119,0.0
cat__ID_HD NC012,0.0
cat__ID_HD NC013,0.0
cat__ID_HD NC014,0.0
cat__ID_HD NC018,0.0
cat__ID_HD NC0181,0.0
cat__ID_HD NC0187,0.0
cat__ID_HD NC019,0.0
