project_id,date,material,quantity,unit,unit_price_estimated,total_cost_estimated,is_synthetic,source
QUEST TO LEARN - MANHATTAN,2024-11-21,lumber,10.948,board_feet,1.36,14.89,True,synthetic_generator_v1
QUEST TO LEARN - MANHATTAN,2024-04-23,cement,9.191,tons,131.35,1207.24,True,synthetic_generator_v1
QUEST TO LEARN - MANHATTAN,2024-12-30,rebar,11.292,tons,772.74,8725.78,True,synthetic_generator_v1
QUEST TO LEARN - MANHATTAN,2024-06-17,rebar,6.888,tons,703.93,4848.67,True,synthetic_generator_v1
QUEST TO LEARN - MANHATTAN,2024-10-12,cement,0.261,tons,141.49,36.93,True,synthetic_generator_v1
QUEST TO LEARN - MANHATTAN,2024-03-18,aggregate,12.422,tons,17.88,222.11,True,synthetic_generator_v1
QUEST TO LEARN - MANHATTAN,2024-09-12,steel,1.08,tons,905.42,977.85,True,synthetic_generator_v1
QUEST TO LEARN - MANHATTAN,2024-07-25,cement,3.872,tons,133.71,517.73,True,synthetic_generator_v1
QUEST TO LEARN - MANHATTAN,2024-10-19,cement,3.806,tons,118.57,451.28,True,synthetic_generator_v1
QUEST TO LEARN - MANHATTAN,2024-04-16,rebar,4.534,tons,698.37,3166.41,True,synthetic_generator_v1
QUEST TO LEARN - MANHATTAN,2024-05-29,lumber,5.807,board_feet,1.09,6.33,True,synthetic_generator_v1
QUEST TO LEARN - MANHATTAN,2024-10-26,steel,8.468,tons,989.74,8381.12,True,synthetic_generator_v1
QUEST TO LEARN - MANHATTAN,2024-10-16,aggregate,9.769,tons,17.26,168.61,True,synthetic_generator_v1
QUEST TO LEARN - MANHATTAN,2024-05-25,rebar,13.726,tons,803.33,11026.51,True,synthetic_generator_v1
QUEST TO LEARN - MANHATTAN,2024-04-30,aggregate,9.776,tons,16.39,160.23,True,synthetic_generator_v1
QUEST TO LEARN - MANHATTAN,2024-03-04,cement,2.574,tons,121.0,311.45,True,synthetic_generator_v1
QUEST TO LEARN - MANHATTAN,2024-04-18,cement,0.764,tons,109.64,83.76,True,synthetic_generator_v1
QUEST TO LEARN - MANHATTAN,2024-07-24,rebar,2.402,tons,709.38,1703.93,True,synthetic_generator_v1
QUEST TO LEARN - MANHATTAN,2024-04-21,aggregate,11.656,tons,17.37,202.46,True,synthetic_generator_v1
QUEST TO LEARN - MANHATTAN,2024-11-18,cement,0.366,tons,133.88,49.0,True,synthetic_generator_v1
QUEST TO LEARN - MANHATTAN,2024-12-17,lumber,7.431,board_feet,1.13,8.4,True,synthetic_generator_v1
QUEST TO LEARN - MANHATTAN,2024-07-25,aggregate,4.921,tons,17.29,85.08,True,synthetic_generator_v1
QUEST TO LEARN - MANHATTAN,2024-05-26,aggregate,16.318,tons,15.15,247.22,True,synthetic_generator_v1
QUEST TO LEARN - MANHATTAN,2024-01-02,rebar,22.053,tons,827.36,18245.77,True,synthetic_generator_v1
QUEST TO LEARN - MANHATTAN,2024-08-25,steel,3.25,tons,973.86,3165.05,True,synthetic_generator_v1
QUEST TO LEARN - MANHATTAN,2024-08-02,aggregate,0.943,tons,15.21,14.34,True,synthetic_generator_v1
QUEST TO LEARN - MANHATTAN,2024-11-21,cement,1.092,tons,131.76,143.88,True,synthetic_generator_v1
QUEST TO LEARN - MANHATTAN,2024-02-11,rebar,1.389,tons,754.76,1048.36,True,synthetic_generator_v1
QUEST TO LEARN - MANHATTAN,2024-07-28,cement,1.656,tons,129.33,214.17,True,synthetic_generator_v1
QUEST TO LEARN - MANHATTAN,2024-08-29,cement,11.857,tons,147.69,1751.16,True,synthetic_generator_v1
P.S. 4 - BRONX,2024-02-27,steel,11.296,tons,896.93,10131.72,True,synthetic_generator_v1
P.S. 4 - BRONX,2024-12-02,lumber,9.786,board_feet,1.25,12.23,True,synthetic_generator_v1
P.S. 4 - BRONX,2024-05-15,cement,10.908,tons,117.84,1285.4,True,synthetic_generator_v1
P.S. 4 - BRONX,2024-12-21,cement,10.277,tons,138.12,1419.46,True,synthetic_generator_v1
P.S. 4 - BRONX,2024-05-13,lumber,9.176,board_feet,1.16,10.64,True,synthetic_generator_v1
P.S. 4 - BRONX,2024-08-15,lumber,8.708,board_feet,1.29,11.23,True,synthetic_generator_v1
P.S. 4 - BRONX,2024-10-31,cement,10.183,tons,138.54,1410.75,True,synthetic_generator_v1
P.S. 4 - BRONX,2024-03-16,rebar,3.41,tons,698.84,2383.04,True,synthetic_generator_v1
P.S. 4 - BRONX,2024-07-04,lumber,11.963,board_feet,1.17,14.0,True,synthetic_generator_v1
P.S. 4 - BRONX,2024-03-22,rebar,2.669,tons,718.16,1916.77,True,synthetic_generator_v1
P.S. 4 - BRONX,2024-05-30,steel,3.567,tons,1032.74,3683.78,True,synthetic_generator_v1
P.S. 4 - BRONX,2024-12-21,steel,10.134,tons,903.32,9154.24,True,synthetic_generator_v1
P.S. 4 - BRONX,2024-11-22,steel,11.72,tons,775.08,9083.94,True,synthetic_generator_v1
P.S. 4 - BRONX,2024-04-18,rebar,0.773,tons,667.64,516.09,True,synthetic_generator_v1
P.S. 4 - BRONX,2024-09-17,rebar,17.622,tons,708.64,12487.65,True,synthetic_generator_v1
P.S. 4 - BRONX,2024-11-12,steel,19.254,tons,976.37,18799.03,True,synthetic_generator_v1
P.S. 4 - BRONX,2024-09-13,lumber,2.621,board_feet,1.27,3.33,True,synthetic_generator_v1
P.S. 4 - BRONX,2024-07-12,aggregate,7.157,tons,15.64,111.94,True,synthetic_generator_v1
P.S. 4 - BRONX,2024-09-04,aggregate,11.344,tons,12.84,145.66,True,synthetic_generator_v1
P.S. 4 - BRONX,2024-02-03,lumber,6.171,board_feet,1.09,6.73,True,synthetic_generator_v1
P.S. 4 - BRONX,2024-11-07,cement,11.815,tons,133.2,1573.76,True,synthetic_generator_v1
P.S. 4 - BRONX,2024-07-01,aggregate,16.466,tons,18.19,299.52,True,synthetic_generator_v1
P.S. 4 - BRONX,2024-09-25,steel,10.683,tons,1031.9,11023.79,True,synthetic_generator_v1
P.S. 4 - BRONX,2024-07-05,cement,1.435,tons,117.82,169.07,True,synthetic_generator_v1
P.S. 4 - BRONX,2024-02-04,lumber,7.817,board_feet,1.29,10.08,True,synthetic_generator_v1
P.S. 4 - BRONX,2024-09-30,rebar,23.582,tons,610.67,14400.82,True,synthetic_generator_v1
P.S. 4 - BRONX,2024-10-17,rebar,14.144,tons,664.43,9397.7,True,synthetic_generator_v1
P.S. 4 - BRONX,2024-05-11,steel,0.466,tons,853.23,397.61,True,synthetic_generator_v1
P.S. 4 - BRONX,2024-12-19,aggregate,8.577,tons,13.81,118.45,True,synthetic_generator_v1
P.S. 4 - BRONX,2024-11-07,lumber,0.954,board_feet,1.11,1.06,True,synthetic_generator_v1
P.S. 4 - BRONX,2024-02-02,steel,3.696,tons,953.12,3522.73,True,synthetic_generator_v1
P.S. 4 - BRONX,2024-02-01,steel,6.963,tons,974.26,6783.77,True,synthetic_generator_v1
P.S. 4 - BRONX,2024-08-25,cement,18.243,tons,127.77,2330.91,True,synthetic_generator_v1
P.S. 4 - BRONX,2024-01-27,lumber,6.069,board_feet,1.25,7.59,True,synthetic_generator_v1
P.S. 4 - BRONX,2024-08-14,cement,1.327,tons,124.85,165.68,True,synthetic_generator_v1
P.S. 4 - BRONX,2024-02-21,rebar,6.532,tons,678.99,4435.16,True,synthetic_generator_v1
P.S. 4 - BRONX,2024-01-05,rebar,2.292,tons,715.33,1639.54,True,synthetic_generator_v1
P.S. 4 - BRONX,2024-02-27,aggregate,6.228,tons,17.58,109.49,True,synthetic_generator_v1
P.S. 4 - BRONX,2024-11-10,aggregate,1.585,tons,18.7,29.64,True,synthetic_generator_v1
P.S. 4 - BRONX,2024-05-08,aggregate,4.465,tons,13.81,61.66,True,synthetic_generator_v1
P.S. 76 - BRONX,2024-06-10,aggregate,0.511,tons,17.33,8.86,True,synthetic_generator_v1
P.S. 76 - BRONX,2024-01-03,aggregate,17.126,tons,13.08,224.01,True,synthetic_generator_v1
P.S. 76 - BRONX,2024-07-28,lumber,1.756,board_feet,1.24,2.18,True,synthetic_generator_v1
P.S. 76 - BRONX,2024-05-20,cement,0.745,tons,141.29,105.26,True,synthetic_generator_v1
P.S. 76 - BRONX,2024-04-13,steel,1.064,tons,1064.72,1132.86,True,synthetic_generator_v1
P.S. 76 - BRONX,2024-01-13,lumber,1.645,board_feet,1.23,2.02,True,synthetic_generator_v1
P.S. 76 - BRONX,2024-07-14,lumber,10.412,board_feet,1.4,14.58,True,synthetic_generator_v1
P.S. 76 - BRONX,2024-11-12,rebar,0.948,tons,718.23,680.88,True,synthetic_generator_v1
P.S. 76 - BRONX,2024-05-20,cement,10.379,tons,136.7,1418.81,True,synthetic_generator_v1
P.S. 76 - BRONX,2024-10-30,aggregate,7.766,tons,18.46,143.36,True,synthetic_generator_v1
P.S. 76 - BRONX,2024-01-24,aggregate,3.438,tons,15.67,53.87,True,synthetic_generator_v1
P.S. 76 - BRONX,2024-05-23,rebar,15.339,tons,759.11,11643.99,True,synthetic_generator_v1
P.S. 76 - BRONX,2024-01-31,cement,13.697,tons,127.82,1750.75,True,synthetic_generator_v1
P.S. 76 - BRONX,2024-08-12,lumber,8.263,board_feet,1.07,8.84,True,synthetic_generator_v1
P.S. 76 - BRONX,2024-03-09,cement,2.9,tons,121.86,353.39,True,synthetic_generator_v1
P.S. 76 - BRONX,2024-03-18,steel,20.518,tons,977.33,20052.86,True,synthetic_generator_v1
P.S. 76 - BRONX,2024-10-20,steel,5.039,tons,883.02,4449.54,True,synthetic_generator_v1
P.S. 76 - BRONX,2024-10-06,lumber,1.031,board_feet,1.29,1.33,True,synthetic_generator_v1
P.S. 76 - BRONX,2024-05-29,cement,15.988,tons,143.79,2298.91,True,synthetic_generator_v1
P.S. 76 - BRONX,2024-12-24,lumber,18.34,board_feet,1.48,27.14,True,synthetic_generator_v1
P.S. 76 - BRONX,2024-07-03,aggregate,4.981,tons,14.68,73.12,True,synthetic_generator_v1
P.S. 76 - BRONX,2024-04-26,aggregate,2.054,tons,14.92,30.65,True,synthetic_generator_v1
P.S. 76 - BRONX,2024-04-11,lumber,4.541,board_feet,1.03,4.68,True,synthetic_generator_v1
P.S. 76 - BRONX,2024-03-02,aggregate,21.685,tons,15.31,332.0,True,synthetic_generator_v1
P.S. 76 - BRONX,2024-09-06,cement,6.831,tons,149.5,1021.23,True,synthetic_generator_v1
P.S. 76 - BRONX,2024-07-10,cement,2.028,tons,129.15,261.92,True,synthetic_generator_v1
P.S. 76 - BRONX,2024-01-17,rebar,11.317,tons,745.87,8441.01,True,synthetic_generator_v1
P.S. 76 - BRONX,2024-05-24,rebar,1.469,tons,688.45,1011.33,True,synthetic_generator_v1
P.S. 76 - BRONX,2024-02-04,cement,19.904,tons,139.47,2776.01,True,synthetic_generator_v1
P.S. 76 - BRONX,2024-09-29,steel,5.891,tons,1052.49,6200.22,True,synthetic_generator_v1
P.S. 76 - BRONX,2024-02-14,rebar,17.228,tons,873.03,15040.56,True,synthetic_generator_v1
P.S. 76 - BRONX,2024-02-07,aggregate,1.522,tons,17.66,26.88,True,synthetic_generator_v1
P.S. 76 - BRONX,2024-08-26,aggregate,29.808,tons,13.66,407.18,True,synthetic_generator_v1
P.S. 76 - BRONX,2024-06-18,cement,15.709,tons,110.72,1739.3,True,synthetic_generator_v1
P.S. 76 - BRONX,2024-10-21,lumber,11.809,board_feet,1.37,16.18,True,synthetic_generator_v1
P.S. 76 - BRONX,2024-08-09,cement,10.063,tons,121.27,1220.34,True,synthetic_generator_v1
P.S. 76 - BRONX,2024-05-30,cement,2.188,tons,102.41,224.07,True,synthetic_generator_v1
P.S. 76 - BRONX,2024-06-14,aggregate,2.072,tons,13.65,28.28,True,synthetic_generator_v1
P.S. 76 - BRONX,2024-04-24,rebar,1.04,tons,723.17,752.1,True,synthetic_generator_v1
P.S. 76 - BRONX,2024-12-06,steel,3.012,tons,1042.17,3139.02,True,synthetic_generator_v1
AUGUST MARTIN HS - QUEENS,2024-07-13,aggregate,6.744,tons,15.15,102.17,True,synthetic_generator_v1
AUGUST MARTIN HS - QUEENS,2024-02-21,lumber,0.607,board_feet,1.05,0.64,True,synthetic_generator_v1
AUGUST MARTIN HS - QUEENS,2024-11-29,lumber,11.724,board_feet,1.13,13.25,True,synthetic_generator_v1
AUGUST MARTIN HS - QUEENS,2024-12-25,cement,5.775,tons,144.05,831.89,True,synthetic_generator_v1
AUGUST MARTIN HS - QUEENS,2024-01-09,lumber,9.877,board_feet,1.37,13.53,True,synthetic_generator_v1
AUGUST MARTIN HS - QUEENS,2024-06-14,cement,9.897,tons,129.1,1277.7,True,synthetic_generator_v1
AUGUST MARTIN HS - QUEENS,2024-03-06,rebar,10.953,tons,638.61,6994.7,True,synthetic_generator_v1
AUGUST MARTIN HS - QUEENS,2024-12-21,aggregate,5.374,tons,17.56,94.37,True,synthetic_generator_v1
AUGUST MARTIN HS - QUEENS,2024-12-04,lumber,1.557,board_feet,1.2,1.87,True,synthetic_generator_v1
AUGUST MARTIN HS - QUEENS,2024-07-31,steel,0.515,tons,951.7,490.13,True,synthetic_generator_v1
AUGUST MARTIN HS - QUEENS,2024-03-18,steel,8.111,tons,896.42,7270.86,True,synthetic_generator_v1
AUGUST MARTIN HS - QUEENS,2024-02-26,steel,11.737,tons,910.32,10684.43,True,synthetic_generator_v1
AUGUST MARTIN HS - QUEENS,2024-07-10,lumber,6.365,board_feet,1.32,8.4,True,synthetic_generator_v1
AUGUST MARTIN HS - QUEENS,2024-01-15,cement,5.38,tons,103.64,557.58,True,synthetic_generator_v1
AUGUST MARTIN HS - QUEENS,2024-03-14,aggregate,23.366,tons,13.03,304.46,True,synthetic_generator_v1
AUGUST MARTIN HS - QUEENS,2024-07-12,rebar,4.052,tons,623.03,2524.52,True,synthetic_generator_v1
AUGUST MARTIN HS - QUEENS,2024-06-27,steel,1.109,tons,798.16,885.16,True,synthetic_generator_v1
AUGUST MARTIN HS - QUEENS,2024-02-03,cement,16.06,tons,121.92,1958.04,True,synthetic_generator_v1
AUGUST MARTIN HS - QUEENS,2024-10-01,aggregate,2.918,tons,13.56,39.57,True,synthetic_generator_v1
AUGUST MARTIN HS - QUEENS,2024-11-04,cement,0.861,tons,145.34,125.14,True,synthetic_generator_v1
AUGUST MARTIN HS - QUEENS,2024-03-06,lumber,15.531,board_feet,1.34,20.81,True,synthetic_generator_v1
AUGUST MARTIN HS - QUEENS,2024-07-06,rebar,2.892,tons,732.98,2119.78,True,synthetic_generator_v1
AUGUST MARTIN HS - QUEENS,2024-10-19,steel,1.176,tons,810.3,952.91,True,synthetic_generator_v1
AUGUST MARTIN HS - QUEENS,2024-09-20,steel,6.994,tons,1002.32,7010.23,True,synthetic_generator_v1
AUGUST MARTIN HS - QUEENS,2024-02-18,aggregate,0.314,tons,14.44,4.53,True,synthetic_generator_v1
AUGUST MARTIN HS - QUEENS,2024-11-10,cement,5.111,tons,137.04,700.41,True,synthetic_generator_v1
AUGUST MARTIN HS - QUEENS,2024-06-03,lumber,12.697,board_feet,1.36,17.27,True,synthetic_generator_v1
AUGUST MARTIN HS - QUEENS,2024-08-24,rebar,8.118,tons,842.4,6838.6,True,synthetic_generator_v1
AUGUST MARTIN HS - QUEENS,2024-03-08,lumber,3.462,board_feet,1.22,4.22,True,synthetic_generator_v1
AUGUST MARTIN HS - QUEENS,2024-12-04,steel,15.612,tons,777.32,12135.52,True,synthetic_generator_v1
AUGUST MARTIN HS - QUEENS,2024-07-16,cement,6.271,tons,140.12,878.69,True,synthetic_generator_v1
AUGUST MARTIN HS - QUEENS,2024-04-03,cement,6.741,tons,140.15,944.75,True,synthetic_generator_v1
AUGUST MARTIN HS - QUEENS,2024-03-23,aggregate,7.161,tons,14.69,105.2,True,synthetic_generator_v1
AUGUST MARTIN HS - QUEENS,2024-10-19,aggregate,4.234,tons,16.52,69.95,True,synthetic_generator_v1
AUGUST MARTIN HS - QUEENS,2024-10-22,aggregate,6.03,tons,15.46,93.22,True,synthetic_generator_v1
AUGUST MARTIN HS - QUEENS,2024-04-19,aggregate,4.188,tons,13.46,56.37,True,synthetic_generator_v1
AUGUST MARTIN HS - QUEENS,2024-05-23,rebar,3.777,tons,853.69,3224.39,True,synthetic_generator_v1
AUGUST MARTIN HS - QUEENS,2024-06-21,steel,4.498,tons,940.45,4230.14,True,synthetic_generator_v1
AUGUST MARTIN HS - QUEENS,2024-10-08,aggregate,23.228,tons,16.73,388.6,True,synthetic_generator_v1
AUGUST MARTIN HS - QUEENS,2024-12-08,lumber,5.75,board_feet,1.4,8.05,True,synthetic_generator_v1
P.S. 105 - BRONX,2024-11-09,rebar,8.48,tons,709.91,6020.04,True,synthetic_generator_v1
P.S. 105 - BRONX,2024-03-14,aggregate,4.216,tons,17.68,74.54,True,synthetic_generator_v1
P.S. 105 - BRONX,2024-05-04,aggregate,8.36,tons,15.1,126.24,True,synthetic_generator_v1
P.S. 105 - BRONX,2024-04-09,steel,9.14,tons,1065.36,9737.39,True,synthetic_generator_v1
P.S. 105 - BRONX,2024-02-06,steel,12.929,tons,1086.35,14045.42,True,synthetic_generator_v1
P.S. 105 - BRONX,2024-03-04,rebar,3.265,tons,859.42,2806.01,True,synthetic_generator_v1
P.S. 105 - BRONX,2024-03-18,steel,9.101,tons,1038.81,9454.21,True,synthetic_generator_v1
P.S. 105 - BRONX,2024-01-06,cement,10.302,tons,126.99,1308.25,True,synthetic_generator_v1
P.S. 105 - BRONX,2024-09-25,cement,6.933,tons,113.14,784.4,True,synthetic_generator_v1
P.S. 105 - BRONX,2024-08-12,lumber,8.484,board_feet,1.41,11.96,True,synthetic_generator_v1
P.S. 105 - BRONX,2024-10-04,rebar,1.435,tons,869.12,1247.19,True,synthetic_generator_v1
P.S. 105 - BRONX,2024-06-23,lumber,6.181,board_feet,1.48,9.15,True,synthetic_generator_v1
P.S. 105 - BRONX,2024-01-21,aggregate,9.133,tons,16.51,150.79,True,synthetic_generator_v1
P.S. 105 - BRONX,2024-08-06,rebar,1.637,tons,642.17,1051.23,True,synthetic_generator_v1
P.S. 105 - BRONX,2024-12-29,aggregate,5.479,tons,13.37,73.25,True,synthetic_generator_v1
P.S. 105 - BRONX,2024-11-04,rebar,2.223,tons,837.22,1861.14,True,synthetic_generator_v1
P.S. 105 - BRONX,2024-05-03,aggregate,18.421,tons,15.28,281.47,True,synthetic_generator_v1
P.S. 105 - BRONX,2024-11-22,cement,17.083,tons,143.53,2451.92,True,synthetic_generator_v1
P.S. 105 - BRONX,2024-05-23,lumber,16.913,board_feet,1.18,19.96,True,synthetic_generator_v1
P.S. 105 - BRONX,2024-12-07,lumber,3.158,board_feet,1.49,4.71,True,synthetic_generator_v1
P.S. 105 - BRONX,2024-02-12,cement,19.675,tons,113.65,2236.06,True,synthetic_generator_v1
P.S. 105 - BRONX,2024-09-10,steel,15.849,tons,977.79,15496.99,True,synthetic_generator_v1
P.S. 105 - BRONX,2024-12-06,lumber,18.938,board_feet,1.36,25.76,True,synthetic_generator_v1
P.S. 105 - BRONX,2024-10-14,rebar,15.691,tons,829.48,13015.37,True,synthetic_generator_v1
P.S. 105 - BRONX,2024-07-11,rebar,17.714,tons,702.12,12437.35,True,synthetic_generator_v1
P.S. 105 - BRONX,2024-11-04,cement,2.392,tons,130.34,311.77,True,synthetic_generator_v1
P.S. 105 - BRONX,2024-11-25,cement,0.655,tons,138.67,90.83,True,synthetic_generator_v1
P.S. 105 - BRONX,2024-07-03,rebar,2.813,tons,783.33,2203.51,True,synthetic_generator_v1
P.S. 105 - BRONX,2024-11-05,aggregate,11.448,tons,12.99,148.71,True,synthetic_generator_v1
P.S. 105 - BRONX,2024-11-27,aggregate,9.697,tons,17.86,173.19,True,synthetic_generator_v1
P.S. 105 - BRONX,2024-10-20,rebar,14.911,tons,820.46,12233.88,True,synthetic_generator_v1
P.S. 105 - BRONX,2024-08-09,cement,7.441,tons,112.37,836.15,True,synthetic_generator_v1
P.S. 105 - BRONX,2024-04-02,cement,1.193,tons,116.03,138.42,True,synthetic_generator_v1
P.S. 105 - BRONX,2024-07-30,cement,1.631,tons,136.99,223.43,True,synthetic_generator_v1
P.S. 105 - BRONX,2024-05-09,lumber,8.925,board_feet,1.49,13.3,True,synthetic_generator_v1
P.S. 105 - BRONX,2024-05-07,lumber,3.449,board_feet,1.23,4.24,True,synthetic_generator_v1
P.S. 105 - BRONX,2024-01-25,lumber,24.733,board_feet,1.15,28.44,True,synthetic_generator_v1
P.S. 105 - BRONX,2024-03-23,steel,13.066,tons,966.05,12622.41,True,synthetic_generator_v1
P.S. 105 - BRONX,2024-10-07,lumber,4.123,board_feet,1.39,5.73,True,synthetic_generator_v1
P.S. 105 - BRONX,2024-03-29,aggregate,11.803,tons,17.89,211.16,True,synthetic_generator_v1
P.S. 282 - BROOKLYN,2024-05-31,steel,2.712,tons,1112.25,3016.42,True,synthetic_generator_v1
P.S. 282 - BROOKLYN,2024-11-09,aggregate,10.53,tons,16.06,169.11,True,synthetic_generator_v1
P.S. 282 - BROOKLYN,2024-10-17,steel,3.908,tons,913.44,3569.72,True,synthetic_generator_v1
P.S. 282 - BROOKLYN,2024-09-22,rebar,5.671,tons,847.66,4807.08,True,synthetic_generator_v1
P.S. 282 - BROOKLYN,2024-07-17,lumber,12.82,board_feet,1.36,17.44,True,synthetic_generator_v1
P.S. 282 - BROOKLYN,2024-07-05,lumber,3.749,board_feet,1.46,5.47,True,synthetic_generator_v1
P.S. 282 - BROOKLYN,2024-04-30,lumber,9.083,board_feet,1.28,11.63,True,synthetic_generator_v1
P.S. 282 - BROOKLYN,2024-02-09,steel,3.258,tons,1017.88,3316.25,True,synthetic_generator_v1
P.S. 282 - BROOKLYN,2024-10-02,rebar,21.978,tons,631.05,13869.22,True,synthetic_generator_v1
P.S. 282 - BROOKLYN,2024-09-16,aggregate,0.51,tons,17.71,9.03,True,synthetic_generator_v1
P.S. 282 - BROOKLYN,2024-04-26,lumber,4.063,board_feet,1.36,5.53,True,synthetic_generator_v1
P.S. 282 - BROOKLYN,2024-11-26,rebar,8.176,tons,670.36,5480.86,True,synthetic_generator_v1
P.S. 282 - BROOKLYN,2024-01-28,aggregate,1.523,tons,16.46,25.07,True,synthetic_generator_v1
P.S. 282 - BROOKLYN,2024-09-11,rebar,17.881,tons,642.98,11497.13,True,synthetic_generator_v1
P.S. 282 - BROOKLYN,2024-10-13,aggregate,14.757,tons,16.1,237.59,True,synthetic_generator_v1
P.S. 282 - BROOKLYN,2024-01-30,lumber,10.585,board_feet,1.05,11.11,True,synthetic_generator_v1
P.S. 282 - BROOKLYN,2024-06-30,cement,7.391,tons,147.83,1092.61,True,synthetic_generator_v1
P.S. 282 - BROOKLYN,2024-05-21,rebar,4.831,tons,602.72,2911.74,True,synthetic_generator_v1
P.S. 282 - BROOKLYN,2024-11-02,aggregate,26.398,tons,15.33,404.68,True,synthetic_generator_v1
P.S. 282 - BROOKLYN,2024-03-09,aggregate,7.479,tons,15.98,119.51,True,synthetic_generator_v1
P.S. 282 - BROOKLYN,2024-12-11,lumber,15.809,board_feet,1.18,18.65,True,synthetic_generator_v1
P.S. 282 - BROOKLYN,2024-10-18,rebar,10.366,tons,746.09,7733.97,True,synthetic_generator_v1
P.S. 282 - BROOKLYN,2024-12-14,rebar,3.251,tons,683.05,2220.6,True,synthetic_generator_v1
P.S. 282 - BROOKLYN,2024-01-04,rebar,20.939,tons,759.49,15902.96,True,synthetic_generator_v1
P.S. 282 - BROOKLYN,2024-02-06,rebar,10.575,tons,612.82,6480.57,True,synthetic_generator_v1
P.S. 282 - BROOKLYN,2024-07-30,steel,4.273,tons,981.55,4194.16,True,synthetic_generator_v1
P.S. 282 - BROOKLYN,2024-04-01,steel,2.619,tons,775.62,2031.35,True,synthetic_generator_v1
P.S. 282 - BROOKLYN,2024-09-10,cement,2.914,tons,121.37,353.67,True,synthetic_generator_v1
P.S. 282 - BROOKLYN,2024-12-24,aggregate,8.973,tons,17.58,157.75,True,synthetic_generator_v1
P.S. 282 - BROOKLYN,2024-07-14,aggregate,11.012,tons,13.33,146.79,True,synthetic_generator_v1
P.S. 282 - BROOKLYN,2024-06-30,steel,12.111,tons,1019.61,12348.5,True,synthetic_generator_v1
P.S. 282 - BROOKLYN,2024-05-09,aggregate,11.64,tons,13.95,162.38,True,synthetic_generator_v1
P.S. 282 - BROOKLYN,2024-06-28,cement,9.293,tons,118.31,1099.45,True,synthetic_generator_v1
P.S. 282 - BROOKLYN,2024-02-18,rebar,4.097,tons,612.05,2507.57,True,synthetic_generator_v1
P.S. 282 - BROOKLYN,2024-10-12,cement,25.64,tons,134.77,3455.5,True,synthetic_generator_v1
P.S. 282 - BROOKLYN,2024-02-18,steel,34.11,tons,769.53,26248.67,True,synthetic_generator_v1
P.S. 282 - BROOKLYN,2024-06-16,aggregate,5.415,tons,14.59,79.0,True,synthetic_generator_v1
P.S. 282 - BROOKLYN,2024-10-17,rebar,2.421,tons,643.27,1557.36,True,synthetic_generator_v1
P.S. 282 - BROOKLYN,2024-11-21,rebar,7.784,tons,734.5,5717.35,True,synthetic_generator_v1
P.S. 282 - BROOKLYN,2024-10-01,steel,9.564,tons,1010.95,9668.73,True,synthetic_generator_v1
I.S. 210 - QUEENS,2024-09-08,cement,3.895,tons,125.24,487.81,True,synthetic_generator_v1
I.S. 210 - QUEENS,2024-07-18,lumber,5.585,board_feet,1.26,7.04,True,synthetic_generator_v1
I.S. 210 - QUEENS,2024-05-27,cement,2.227,tons,147.45,328.37,True,synthetic_generator_v1
